id,Arrival,Departure,energy
111,148,153,33.65927113227868
112,71,74,20.6225274137169
113,103,109,48.07089593932591
114,172,176,31.5644710568423
115,204,209,35.40969550017638
116,176,179,20.75019110101766
117,141,146,39.11978166540368
118,146,150,27.77486820319535
119,154,158,25.30960872336196
120,151,157,44.72772808659605
121,167,174,56.13107540921823
122,146,149,21.27283796529463
123,162,168,45.39542969821829
124,123,127,31.31320036774853
125,136,140,22.10511843425591
126,114,119,39.89989749300226
127,136,144,59.02932888764605
128,167,170,21.15552705666966
129,166,170,26.97841035850677
130,143,148,41.25841248225412
131,219,226,55.31445251423678
132,137,140,20.54618011821275
133,195,203,66.0
134,153,157,27.94410905403459
135,147,153,53.05958789003362
136,173,177,28.5537660293333
137,123,126,15.75640005957663
138,138,145,60.55581471040074
139,219,224,40.64029348492178
140,144,149,37.85186575409656
141,140,146,53.27707373746233
142,180,184,28.01817634399807
143,166,171,33.0389002438753
144,152,158,50.96625495114264
145,169,175,51.31753514511384
146,144,147,20.88990878858686
147,194,197,20.16407649143795
148,186,191,36.70612420199039
149,187,193,52.91435868805087
150,114,118,31.0836673851795
151,160,165,32.41712772095003
152,176,184,61.13936617276321
153,161,166,36.42275171127408
154,164,168,31.69129719117245
155,135,139,26.40632046878282
156,177,185,64.4020243214039
157,99,103,28.5463818051979
158,183,186,16.83402107321461
159,168,172,31.32823589380579
160,163,170,58.93291670715683
161,177,180,20.64164905244881
162,190,196,53.42073645051072
163,155,160,37.42112464129237
164,214,219,34.57658122535327
165,144,149,40.28583681694997
166,137,145,65.6787619327421
167,158,163,32.49536072653969
168,130,134,30.28186292441691
169,149,155,46.8728991829089
170,168,175,61.72319770222551
171,211,219,64.73802905731488
172,128,133,35.82923687801093
173,152,156,27.95942796061717
174,164,168,27.57656005356539
175,158,164,43.3051930323998
176,128,132,24.60328319277116
177,204,208,28.30484962756931
178,163,168,38.33397769719502
179,179,184,34.71084498156947
180,174,180,50.1715754531772
181,180,184,28.4153116355936
182,135,141,48.13285015291419
183,154,159,39.83563396459367
184,143,150,62.44857524260124
185,171,174,21.4497273275998
186,147,151,23.30465555817545
187,136,140,30.09270606917196
188,157,163,46.95730558614449
189,127,132,38.89372906901221
190,169,171,6.537607639466163
191,135,142,60.40967002371201
192,196,200,22.74886523904538
193,177,182,34.31017863856773
194,132,137,37.2356046411246
195,211,215,24.23888521999405
196,195,199,25.32611454415576
197,160,166,49.30005771377198
198,138,145,55.40472302497366
199,105,110,37.71977182059187
200,151,155,30.19934371829728
201,201,205,29.90153965219962
202,144,150,44.21002735157276
203,107,114,57.78251865822406
204,166,172,46.99915507691227
205,149,154,34.46305644301744
206,186,191,34.71472822272967
207,208,211,17.10248218612132
208,121,127,50.22931428076567
209,182,189,58.06039099355096
210,148,153,35.49282690376944
211,164,168,31.38615271703924
212,214,218,25.51708110251601
213,163,168,34.67810008299514
214,207,213,52.53914400360841
215,139,143,24.40611721670871
216,164,172,66.0
217,140,145,40.68410403234255
218,162,171,66.0
219,113,117,25.5791557816926
220,155,159,26.95036535800869
221,184,191,56.50799232049867
222,141,146,39.54613613434005
223,175,181,50.06918764614321
224,156,161,37.33878053898234
225,178,182,29.12465519470449
226,143,151,66.0
227,87,90,16.63902999965091
228,137,142,34.92194727795044
229,213,221,66.0
230,188,192,28.05675809764871
231,231,237,50.79922737257205
232,196,199,20.00441431807758
233,187,191,27.89106867101611
234,134,137,17.43454012876623
235,113,118,38.05827710325826
236,181,188,55.51292421257521
237,165,171,44.51107658646889
238,136,140,21.98640344075941
239,186,189,14.2053848606704
240,145,150,34.28501228136366
241,165,169,30.62957049662076
242,170,175,33.42091217456859
243,164,168,29.56739518286911
244,127,131,27.87246793339694
245,202,207,35.72525688581586
246,119,126,55.35512062869336
247,199,206,59.67759716272571
248,150,155,34.95229368548245
249,145,150,34.31103705374753
250,143,147,25.00421663051455
251,148,155,62.49581159873598
252,99,106,62.21692063485037
253,121,126,34.46502530964687
254,149,153,24.72543223129895
255,184,188,29.43630771312837
256,122,131,66.0
257,128,131,17.55609193929435
258,125,129,25.49359305851213
259,185,188,20.28548560020981
260,147,151,26.73293307099918
261,192,196,25.64185632224244
262,152,156,24.89524625970625
263,141,145,25.66137971971556
264,192,197,32.42055920089321
265,118,122,22.21982823098601
266,73,78,35.14699016116673
267,195,198,14.55444440900944
268,137,140,13.29022815732223
269,149,156,58.16646441377338
270,195,200,38.58795494104984
271,122,130,63.85200623118104
272,226,230,27.1400728344321
273,129,136,61.8915573234799
274,201,206,33.01737525275806
275,182,186,22.04939741030061
276,144,150,47.68541758733095
277,210,215,35.32187797415209
278,115,120,32.75218778343648
279,176,180,30.06223195435595
280,171,175,31.83626139949606
281,152,157,39.19651430947953
282,172,176,24.02419358529226
283,166,170,25.64188151110137
284,92,96,27.73011801648972
285,200,205,34.10225036226431
286,157,164,61.52940913927158
287,174,182,66.0
288,111,114,20.90386260810116
289,86,90,30.61344946582043
290,196,202,49.16700072610598
291,146,148,9.203953584711861
292,116,120,22.55182178760678
293,144,147,19.86917493357595
294,133,139,44.7304903635888
295,160,164,31.35007302613972
296,115,119,26.49369654789175
297,155,159,25.03722944225293
298,196,203,59.14304017451468
299,149,152,18.67309231014827
300,118,123,32.36414536346636
301,158,161,20.16548167675905
302,180,184,23.32048268346577
303,166,169,15.41962430784994
304,193,197,25.17145043127046
305,246,252,43.44945032266406
306,223,227,21.65933371361725
307,144,151,56.31494915834156
308,158,162,28.55718586816518
309,169,172,15.26266916765088
310,165,170,37.09495509077162
311,188,191,18.59385832715001
312,132,136,26.32216399125327
313,156,160,21.85318407673937
314,124,128,31.96436211702329
315,167,171,29.16201467011757
316,176,185,66.0
317,140,143,12.02122196937252
318,152,157,42.3613104741061
319,168,172,28.35839749593881
320,166,171,40.87734563000342
321,150,158,66.0
322,184,189,33.59170485970017
323,114,122,65.41421222452526
324,97,102,36.32394503438505
325,148,153,34.80365848682243
326,198,203,38.41986047207993
327,173,177,27.36662688777469
328,132,136,25.35956099957253
329,123,128,33.46358458792764
330,140,144,25.08921102378329
331,96,101,32.81453249645211
332,110,113,17.05172717060368
333,215,219,31.66952224238831
334,102,105,19.93722985479144
335,109,112,18.50443431419037
336,197,202,34.37495719968394
337,100,103,20.44494508766462
338,129,133,24.31822394221871
339,148,151,13.04441279202744
340,175,183,66.0
341,128,133,33.53326289064069
342,175,179,27.53771277529754
343,152,156,23.53948609551603
344,164,169,38.22460410507241
345,104,108,31.65272631932977
346,164,168,23.99151806854508
347,141,146,34.26665352901509
348,159,163,29.3238745806969
349,155,159,29.43979602971553
350,185,189,22.55889390558134
351,198,206,66.0
352,132,137,34.47679941607694
353,179,185,48.55652855337696
354,117,121,31.06719255052134
355,123,130,60.56971040222326
356,113,119,47.87213393674865
357,191,196,34.89106450413382
358,161,167,51.42095530090106
359,177,181,27.47128783618367
360,175,179,31.32115531191202
361,146,150,25.94110790349125
362,168,173,34.95948412758939
363,130,138,66.0
364,156,164,66.0
365,211,216,35.570292439078
366,176,180,28.82580193595076
367,176,182,48.53310791642618
368,214,219,42.4620605535592
369,112,120,55.71974798603343
370,163,167,22.53674861943717
371,129,133,31.2250147030188
372,107,111,30.61470572236895
373,123,127,28.5354827908477
374,149,153,23.16999195612033
375,187,193,44.67951712755521
376,134,138,26.83969913555255
377,116,121,33.54460524215195
378,173,177,30.85740045984188
379,85,88,21.33939190276496
380,181,184,18.51794654900847
381,143,148,34.46079337692324
382,204,207,20.41044967031338
383,178,184,44.59329464979314
384,159,164,36.94222023671587
385,175,182,54.18134710270259
386,177,181,28.07403462281896
387,209,217,57.25901741487225
388,176,183,59.22361039791173
389,134,141,63.1064135936923
390,204,208,25.01378428966908
391,161,168,62.09521609788781
392,180,185,34.44315588209375
393,99,104,34.38237257988281
394,150,155,36.73218232767281
395,155,159,22.28608277660677
396,146,150,27.67722149095535
397,168,173,32.66258952599869
398,161,168,57.16503823352269
399,165,172,59.35250614057309
400,161,168,54.73804451963806
