id,Arrival,Departure,energy
287,126,134,45.90291433209094
288,142,148,28.79352414206196
289,107,114,36.45641432071199
290,114,120,30.29880138005973
291,126,134,45.42166980424058
292,122,130,44.54001888095519
293,99,106,34.13540678543723
294,76,80,19.09113609665924
295,122,128,31.21722185900637
296,124,135,66.0
297,125,133,49.43937618092132
298,105,111,27.40705588038014
299,136,142,31.18727071251754
300,122,133,66.0
