id,Arrival,Departure,energy
178,159,164,36.37895156316833
179,161,165,24.61103455987937
180,147,153,52.52168919110719
181,126,134,60.01384795050454
182,138,142,31.05921506490031
183,135,139,26.70035164711369
184,86,90,23.96529161304188
185,107,110,17.85339434254956
186,136,139,20.2793660972784
187,112,120,66.0
188,136,143,59.02207014504022
189,112,117,32.63012062500718
190,148,153,34.59931768989929
191,128,134,52.11878735262708
192,90,93,15.59423898372204
193,138,146,66.0
194,124,128,31.90259325943798
195,122,129,57.20265042680614
196,124,131,59.4966772911685
197,118,121,21.32167656988708
198,126,131,35.6464942321839
199,152,156,28.50088586776213
200,132,137,42.65619001409958
201,47,51,22.41069176086925
202,113,117,31.06615265750182
203,126,134,66.0
204,94,98,29.14544606062516
205,154,163,66.0
206,120,125,33.00543100036922
207,122,126,26.02110605545711
208,147,150,16.96840829814069
209,135,138,20.00878200148148
210,119,127,66.0
211,128,132,27.31972433787449
212,113,119,52.01819177957176
213,136,140,23.52710307235361
214,143,148,35.14520011914528
215,133,139,44.97910557207365
216,124,131,58.90104644213435
217,132,139,63.37439710345321
218,134,138,27.75657354426744
219,118,122,23.51655008448223
220,102,107,38.27631476323098
221,134,138,28.25209086618514
222,87,92,34.73360438397819
223,115,120,38.96763417466369
224,155,159,23.65324524498229
225,141,146,39.13273362778789
226,114,118,30.88621249260954
227,131,137,51.97314403134374
228,136,139,20.40643640663861
229,141,146,41.16406127415031
230,123,128,32.39532571115222
231,103,109,44.52406949897617
232,95,102,60.87999666364526
233,104,110,53.54757282285599
234,125,132,62.41280835095351
235,142,146,31.58310814746786
236,133,136,18.75511497022475
237,101,108,54.87498526183698
238,112,117,38.93037735307063
239,121,126,35.35596795083008
240,137,142,42.73410115499711
241,115,123,64.57714208473568
242,125,129,27.12728843797975
243,141,144,19.14656875199213
244,118,123,35.69797770207983
245,166,172,46.80208820139971
246,94,98,26.76385012237415
247,124,128,29.53617882808129
248,136,144,61.24533189599659
249,106,110,26.61287543608762
250,111,115,31.11131805142675
251,99,106,56.89842389998509
252,135,139,30.46921039586819
253,121,125,26.61146328888692
254,99,105,48.49680962226947
255,154,159,38.20824396829698
256,151,156,33.2653365577507
257,117,121,24.24152269387137
258,144,148,22.52548246763986
259,113,117,30.8015358364848
260,122,127,33.14386949002651
261,110,114,28.27377823602254
262,123,127,26.26153250575178
263,109,114,40.74729399395905
264,113,118,39.06603532440965
265,118,124,46.80285679545756
266,67,73,44.09845992664284
267,117,122,35.75121125042037
268,121,130,66.0
269,109,112,16.82620782441429
270,129,133,24.51626226592193
271,77,85,66.0
272,178,181,21.21219615072989
273,120,125,36.86460254334425
274,91,97,51.31476285121303
275,113,117,31.00495265691181
276,146,150,27.08751226967826
277,114,118,25.24544189935382
278,137,141,22.40813682141486
279,102,106,25.11644625626029
280,136,142,45.98494702011183
281,122,128,53.40577760334287
282,139,143,27.84297901347435
283,146,150,30.55479311354377
284,142,146,25.18630729622793
285,144,148,31.63231097464207
286,110,114,30.32112397798518
287,107,111,22.89036611002882
288,92,97,34.6546855260164
289,147,149,5.5
290,123,129,51.27695666740135
291,85,88,17.83091897853456
292,113,117,24.1523994337109
293,139,147,66.0
294,102,110,66.0
295,143,149,48.14939282306021
296,97,102,41.20995279164288
297,73,77,25.0911256905306
298,65,69,22.62857642943621
299,79,82,14.36574936804257
300,123,127,24.95566291126739
