id,Arrival,Departure,energy
134,155,162,56.15185737284389
135,141,145,25.62244564613054
136,116,121,41.12071825924472
137,146,150,26.38178719024871
138,101,106,42.45082574192899
139,123,127,23.60720946605274
140,107,110,21.1811638588557
141,135,139,26.8285495112569
142,138,146,66.0
143,122,126,30.49490565073779
144,145,149,22.09644551183978
145,77,81,27.50257971856396
146,164,172,66.0
147,151,156,34.62883224310499
148,148,156,66.0
149,90,97,61.45790090725924
150,110,115,33.67433338889499
151,95,104,66.0
152,109,113,24.73851356586765
153,91,95,23.7035173998445
154,129,137,65.5933379341837
155,115,121,47.59372030347008
156,92,99,59.51191143522091
157,115,123,66.0
158,133,138,37.37926871992528
159,158,162,27.93629802119685
160,138,143,37.7742842280371
161,130,135,35.07360184734549
162,91,98,64.18144768017058
163,84,90,50.23907429710053
164,86,90,26.47274342194797
165,118,124,44.05270085005525
166,157,162,33.09141426723107
167,136,145,66.0
168,120,126,45.9158211351464
169,79,83,25.37082311590969
170,141,145,30.08029916879363
171,132,136,25.08645308097828
172,138,142,32.08686466075624
173,142,150,66.0
174,103,108,38.62041866234127
175,122,127,41.04616770278934
176,116,124,66.0
177,151,154,15.58049795831556
178,105,108,13.86650909228652
179,129,133,24.33354083022407
180,138,144,52.28320961914575
181,90,94,25.94628042973522
182,97,103,51.15529850048716
183,119,124,34.70867939666103
184,126,134,66.0
185,53,58,36.00070188319331
186,146,151,39.79578049770292
187,130,134,23.3326409174018
188,111,115,25.8191937655734
189,90,95,36.45356721324038
190,133,136,15.07023016677733
191,90,96,53.17587062249612
192,130,134,27.74844040508018
193,111,118,56.97115299233123
194,154,159,34.39499038312314
195,117,125,66.0
196,137,141,22.39591569175727
197,116,120,31.00839707991916
198,143,152,66.0
199,165,171,47.39416159492398
200,78,82,31.11329611361364
201,125,129,30.65329171394901
202,126,133,57.17681218618562
203,102,107,33.91925668531462
204,113,117,26.80116241521597
205,97,104,64.33864699693032
206,113,118,36.71044443550184
207,119,123,23.71007013161355
208,140,147,57.9452783041433
209,118,127,64.7009171619784
210,160,164,25.73607021077969
211,166,170,27.73069155161788
212,100,106,47.57366748228641
213,75,80,35.65598118836729
214,127,132,36.58406101314749
215,134,139,39.66469172693195
216,134,139,37.31578154466249
217,137,143,51.68587896803339
218,136,140,21.83160442665749
219,111,116,32.84565736322288
220,127,132,32.83614527251495
221,86,89,20.54317316622674
222,160,166,45.32874034709454
223,122,127,39.74338352754052
224,137,144,58.85878350856873
225,139,143,30.11485886130133
226,113,118,37.27479438376317
227,145,150,37.16107310672174
228,105,110,34.20837668204602
229,124,128,30.05584141621187
230,110,115,32.90763301678405
231,100,104,32.23437096616323
232,75,80,39.37661711920269
233,123,130,61.97859623863115
234,102,105,18.86618907082247
235,110,113,19.5298775817747
236,125,129,27.38054208395491
237,115,119,23.03026347229758
238,112,116,32.01241559826293
239,97,104,60.50984541237869
240,104,108,28.36102332370627
241,140,148,65.7501433714986
242,110,117,59.21148336073434
243,68,74,48.52878989712724
244,162,166,30.17147465669592
245,105,110,33.38591745596739
246,151,155,31.31849432832607
247,118,122,23.48963669582797
248,124,129,35.72376096407166
249,165,169,28.73696299767423
250,153,157,24.55506771339762
251,153,159,44.55394846397486
252,124,129,35.3498879891303
253,139,144,42.65955555052584
254,132,136,26.33929092097739
255,153,161,66.0
256,112,117,39.19113853112837
257,133,138,37.65983485241512
258,178,183,41.61090409027588
259,143,148,35.79234179308796
260,105,113,66.0
261,129,133,29.41702051018851
262,119,123,24.86010335322663
263,87,91,26.57499417313196
264,158,165,57.54813473364536
265,133,138,37.19322867118797
266,119,126,55.89676066176172
267,133,138,33.96237609783174
268,159,162,18.58353427716396
269,106,109,20.9442808185353
270,184,188,27.96218593627253
271,103,110,59.58031084489529
272,83,87,21.69842447489805
273,103,107,29.68345852559228
274,155,161,43.85160944667901
275,128,133,33.46701673074858
276,138,144,45.88358543482425
277,148,154,46.68987865714801
278,126,132,47.503031685108
279,124,132,66.0
280,128,136,65.89788390328496
281,117,122,35.30559509392316
282,98,103,39.68793097968057
283,112,117,35.41872062823097
284,128,135,63.80885737595451
285,98,102,24.98953706024591
286,132,137,33.94748742640173
287,118,123,34.99361923938322
288,133,137,29.6717003651647
289,108,113,34.53524869663928
290,122,126,28.97557978035688
291,133,136,15.05014238843858
292,116,120,29.80311629862908
293,141,146,34.29879569038361
294,125,131,43.89903669148114
295,138,144,49.37264462943725
296,98,103,35.47261728418363
297,103,108,37.11359560813909
298,101,104,16.85384859423954
299,136,142,46.59540395351114
300,124,129,37.31313527689618
