id,Arrival,Departure,energy
81,179,183,22.66574886357253
82,210,213,20.12270395216063
83,244,250,45.46931950699597
84,171,175,21.78250556060306
85,265,271,48.4795820541122
86,130,134,26.86017974166351
87,183,190,56.50890952683169
88,143,149,48.15463138250436
89,143,148,33.20772412316328
90,242,251,66.0
91,184,187,19.5113586817974
92,227,231,26.85892400758176
93,288,292,31.76062291548363
94,131,140,66.0
95,200,204,21.56166953552152
96,222,228,51.51364690450189
97,165,169,26.57033245824758
98,99,103,27.9866229283427
99,237,243,51.37600229519765
100,250,254,30.94498182286555
101,164,168,26.03890115994636
102,264,268,26.14227570444981
103,203,211,64.74236893629535
104,222,226,28.54796114827945
105,124,129,33.93650251682269
106,182,189,62.55242056168107
107,206,213,63.63695913718699
108,252,255,16.8312328953187
109,174,177,20.73385319912382
110,221,226,37.90469251038917
111,140,144,24.731875742684
112,126,131,34.51051283788182
113,189,194,34.050786192246
114,247,251,30.98382625053504
115,216,220,29.62367530975249
116,157,161,22.5715755892207
117,170,175,36.56159086538862
118,200,204,24.66116379425606
119,176,181,36.49437393810673
120,194,199,39.51218038025946
121,202,206,28.37935695615464
122,231,236,35.02972204430494
123,163,167,27.3423429363924
124,235,241,49.51833124746506
125,209,214,36.35130025032299
126,255,262,54.40826360514343
127,135,139,31.42125190091999
128,167,171,26.21949856465475
129,261,268,60.40626336139272
130,199,206,64.11069644338927
131,220,228,66.0
132,166,171,37.08634041535522
133,211,216,32.40282771142766
134,232,237,37.47773387641861
135,267,275,64.76379086962218
136,178,184,46.06514074451376
137,191,194,21.03602726460705
138,247,255,66.0
139,240,245,36.41555352873511
140,222,226,24.73973077667611
141,224,233,66.0
142,210,214,23.4955441614737
143,224,230,52.94283176871321
144,124,128,27.30474460018113
145,156,160,27.90750205969309
146,189,193,28.17200177392736
147,174,179,42.41382095988383
148,250,252,9.745198969647134
149,175,182,62.56014191432627
150,169,178,66.0
151,242,247,36.43164827017036
152,213,218,37.86447335221172
153,209,213,26.67967121683593
154,147,152,35.80057967487923
155,202,206,31.28309468914643
156,219,225,47.16527547987597
157,258,263,32.49553286581704
158,194,198,21.97754836845999
159,173,179,49.03649669083438
160,178,185,62.38069567700199
161,147,150,12.45913429602497
162,208,213,34.66158033538572
163,150,157,54.02647641063368
164,173,179,49.27442437004292
165,208,215,55.40657585442816
166,247,254,54.33399850144412
167,190,195,38.49265156442894
168,187,192,34.47775181310904
169,230,234,29.17344697701825
170,169,175,49.77456332774118
171,164,167,17.03747568757969
172,205,209,31.35053784249798
173,173,181,66.0
174,192,195,17.65911308552116
175,156,165,66.0
176,228,233,33.17469963478003
177,247,255,66.0
178,236,240,24.4416066680869
179,194,198,31.05725224726292
180,272,276,26.70242949640561
181,287,292,37.13206984721374
182,166,169,17.5326069445218
183,191,195,30.87402848465086
184,217,224,58.08076981832401
185,185,189,24.20074510247253
186,230,234,31.89428141355336
187,190,195,37.3011050390043
188,230,233,15.97600660277342
189,228,232,23.91526639700839
190,162,167,35.21261772864506
191,147,150,20.0763307501421
192,203,211,59.56290554484752
193,144,151,58.01772081593973
194,178,183,40.90549175922129
195,230,235,42.93127477954094
196,183,188,35.56815842141269
197,179,187,66.0
198,212,216,26.2762071320135
199,170,179,66.0
200,175,179,28.30776558694751
201,265,270,37.20626078033855
202,221,229,65.55381618854928
203,176,180,26.49641573163522
204,181,186,37.407182201822
205,209,213,28.42295755569522
206,179,187,66.0
207,185,189,23.29547203821736
208,258,263,33.99786602444736
209,175,180,36.90539688946895
210,234,238,25.85099270657491
211,230,234,25.77007928479006
212,246,251,34.57993741429652
213,144,147,20.17309703544181
214,182,185,21.04373028960095
215,203,207,22.39645922484049
216,162,167,34.52192971477344
217,246,250,25.18496430171229
218,213,217,30.29739533484382
219,171,174,13.63284393579006
220,244,249,34.94209147251844
221,157,165,64.55539096573206
222,199,203,24.113400545783
223,243,249,43.19128437656921
224,185,193,66.0
225,207,211,22.97586356736184
226,178,187,66.0
227,151,159,66.0
228,191,195,29.5877378672706
229,210,213,17.32497551461933
230,143,146,16.20962126419204
231,198,202,26.9706455024784
232,186,192,49.72121045952829
233,176,181,34.14582078579947
234,219,223,27.21393146493927
235,172,179,62.25444419329337
236,252,256,29.85141165778069
237,167,174,63.68149622657912
238,115,124,66.0
239,225,229,21.6214126120013
240,159,165,45.9918932676487
241,181,186,40.45149992873509
242,218,222,30.31409086601751
243,143,148,34.39277137118353
244,227,235,54.92516516275219
245,136,140,25.56868338061669
246,236,241,35.45010202893555
247,196,204,66.0
248,173,176,15.74980590208625
249,201,206,38.66641091458524
250,228,233,37.97589885691181
251,225,228,21.47094103527508
252,269,275,52.15298138329432
253,192,196,29.34269016491341
254,229,233,26.02758471839615
255,246,250,27.19318534572431
256,222,226,30.18434244900041
257,301,305,27.33999315905567
258,227,232,35.22225627085887
259,176,182,53.70006546288941
260,215,221,49.2229806001985
261,213,216,19.45748669966268
262,171,177,48.27729026931021
263,149,153,22.67496339035375
264,268,274,43.1661239110075
265,234,242,66.0
266,156,164,65.79657204868764
267,164,170,45.05722052978506
268,203,206,18.88677170622706
269,172,180,66.0
270,236,241,38.12607794724416
271,184,191,58.86309601323536
272,185,189,23.75323852170882
273,208,213,36.09758206709211
274,144,149,33.5146399235439
275,204,208,29.62844188845157
276,231,235,30.53079441273266
277,228,234,45.17173077212107
278,171,177,46.55636117055504
279,178,184,51.45063606813243
280,155,159,25.58490248991592
281,202,207,41.12616545736824
282,184,187,16.509368694403
283,175,182,64.13626574872053
284,209,213,30.01744972560863
285,128,136,66.0
286,243,250,59.75234880323945
287,206,210,28.10932652093518
288,173,179,47.28108217606835
289,178,182,26.51344113647544
290,258,266,66.0
291,177,184,56.98766993206382
292,192,196,23.47339114826369
293,243,246,19.3251594661587
294,196,201,39.18972168927291
295,223,228,38.91690512990509
296,174,182,63.23288821682739
297,237,245,66.0
298,184,193,66.0
299,148,152,24.12814704285454
300,202,206,22.54857411233617
301,222,229,59.02297983907457
302,213,220,58.92022230535881
303,297,301,22.51754866012038
304,249,253,27.60192691248146
305,246,253,62.08894317358652
306,224,229,37.10273227871265
307,225,230,36.05865815171551
308,230,236,48.03204107290602
309,127,131,28.05146993358467
310,164,168,23.79025043369515
311,294,298,31.47025068423409
312,124,131,57.84798261533412
313,238,243,36.02739383641476
314,228,235,54.32728228377076
315,233,238,35.4239933896656
316,211,215,26.65830738180785
317,215,219,25.16346010435816
318,245,249,30.37569988633973
319,169,175,44.45817144445089
320,255,263,66.0
321,239,245,51.73476530575442
322,204,212,54.83765667378221
323,267,272,32.98822731439488
324,249,254,32.49258008424402
325,231,237,46.13641268578202
326,185,190,42.27066309045071
327,252,257,34.17112900574367
328,151,156,39.92486170476343
329,189,194,37.90606216177307
330,199,207,66.0
331,222,226,31.40355338768074
332,226,231,42.8780385372574
333,206,212,47.95327485255622
334,173,179,48.71819392873969
335,201,206,37.96321835698346
336,264,269,35.33218544814753
337,146,150,27.9448719257074
338,218,223,35.12711256184814
339,219,222,13.4353622642127
340,226,232,48.15392516406018
341,211,215,23.60270318438845
342,202,205,20.2563045827898
343,165,169,26.08977503890103
344,207,211,24.02546169542922
345,185,192,57.43892166883453
346,271,277,45.48280725314125
347,191,199,66.0
348,190,194,24.31894394718228
349,168,177,66.0
350,201,205,26.23203311092485
351,272,278,50.04616695605659
352,233,236,17.13044781316394
353,223,227,31.13402917025531
354,251,255,25.43181845891491
355,185,191,44.75429734723446
356,192,197,35.69178542746798
357,239,244,42.6941942206427
358,176,181,34.90983082950908
359,192,196,31.76783628880564
360,199,203,30.35217627319786
361,218,222,21.69548164553267
362,204,208,21.77125416589231
363,213,217,32.06742240819106
364,158,166,66.0
365,191,196,34.47343082035687
366,123,126,17.1717274886835
367,209,212,18.27883594087719
368,232,236,30.55167326939046
369,209,213,26.21909260201283
370,170,175,34.94184590018771
371,168,170,5.5
372,187,192,38.92223459364568
373,179,184,32.31799649592491
374,200,206,52.29641745046834
375,210,214,28.52391958352343
376,173,178,41.13156322992449
377,195,199,29.10756771206524
378,240,244,24.33327698797753
379,169,173,25.45704088922146
380,217,224,54.60142691403906
381,164,168,26.69842345772408
382,256,260,27.64258714053412
383,204,210,47.67669339649962
384,119,124,36.56490817511213
385,243,248,34.58407438001601
386,249,252,20.99401056851323
387,184,191,55.2922654943303
388,159,164,40.9180814631673
389,261,265,28.59956031579808
390,186,190,30.3473428982775
391,221,225,31.02953497023833
392,281,285,30.20254832545575
393,94,98,28.02612405953344
394,200,208,65.1823218067976
395,175,179,23.29514230633655
396,283,291,66.0
397,249,254,42.64688763782313
398,145,150,34.25093437123042
399,223,231,66.0
400,206,210,27.8831806662336
401,113,117,26.51355960776214
402,215,218,19.82670878294206
403,258,262,27.14454825841114
404,286,293,56.72203265772394
405,166,171,36.87423965755607
406,218,220,8.343083202139809
407,189,195,49.47340240336037
408,138,142,29.47840562381189
409,275,278,20.32267029136971
410,205,210,38.99903319507003
411,179,183,26.04493717924647
412,261,266,37.78340686239293
413,255,259,26.02419273221131
414,242,247,33.03558558041539
415,209,215,47.10891867750534
416,221,229,64.86295237057968
417,203,212,65.72618739399643
418,143,147,30.16922925650147
419,155,160,33.42547519781382
420,182,186,29.08869763431301
421,141,146,34.80854205037511
422,304,311,57.58896014753662
423,201,210,66.0
424,187,196,66.0
425,192,201,66.0
426,234,238,29.1342378603051
427,203,209,47.08019179025315
428,144,148,24.73816180327031
429,143,147,23.04917415646659
430,194,199,40.70628878278145
431,150,155,41.35877491724917
432,196,199,16.90209314970854
433,214,219,35.28008253523647
434,212,216,30.57166770092488
435,185,187,10.73466188642792
436,215,219,28.12915672818992
437,188,191,18.741092882103
438,211,216,40.63875650530714
439,307,311,26.08939192615471
440,330,335,41.57755435205861
441,206,210,21.94887071100367
442,155,160,38.69762402335933
443,113,119,45.79956695486774
444,228,233,39.96062493319608
445,206,210,27.83077249206973
446,186,190,29.36284303132964
447,175,183,66.0
448,253,256,11.16270273365617
449,184,189,35.11975536955239
450,182,190,66.0
451,109,117,65.9350244463996
452,202,208,43.47597511417462
453,207,211,22.6470102437558
454,167,174,57.61749882741887
455,203,207,27.50774081833873
456,164,171,60.97384537280204
457,122,126,23.99915922451087
458,161,165,31.41930606936589
459,209,216,58.75709610094214
460,164,170,46.01594471300929
461,169,178,66.0
462,194,203,65.0153415335341
463,231,234,21.12736490882893
464,280,287,59.56716874986208
465,229,236,54.18902168033855
466,157,161,30.08644588302998
467,232,237,35.05501883716818
468,159,163,31.06723724060363
469,245,251,49.25490855170578
470,204,210,46.17151085576602
471,217,221,30.32477360597927
472,214,219,33.29194183011668
473,193,198,39.4815156990778
474,156,160,24.91668473317041
475,183,187,24.87224675083282
476,195,203,60.32938237671154
477,129,135,50.26997140873206
478,179,182,15.61272102987659
479,207,214,58.66110432401606
480,221,225,21.89185918473353
481,165,170,36.97287122287884
482,145,154,64.91458799610217
483,207,211,26.97191362939437
484,240,244,23.47000874904197
485,243,247,26.48988115088556
486,214,218,26.04675635142594
487,181,186,32.3148932526035
488,228,233,36.01167439058678
489,150,155,32.41877750570548
490,221,225,32.10601895140125
491,248,256,56.36921994836156
492,192,198,49.1707592297393
493,228,233,38.54273004446435
494,204,208,28.21649209538944
495,241,245,23.53766817183215
496,149,155,49.77009856939843
497,158,163,32.86527193561791
498,230,238,66.0
499,221,228,55.12123410548163
500,211,215,28.25857831460478
