id,Arrival,Departure,energy
196,148,152,23.62736385010309
197,97,103,50.53258345664123
198,184,186,5.699887472644392
199,179,184,33.44515180505129
200,127,131,29.30508807556861
201,183,187,32.21078573880569
202,154,159,34.54434661195107
203,162,167,32.79944007765526
204,159,163,31.13942024581603
205,177,181,22.45291705790889
206,150,154,21.89567631740658
207,126,130,24.12351471839854
208,130,135,32.69300782553657
209,148,152,25.68649568585652
210,74,78,31.38919462144177
211,159,163,25.80232568435583
212,149,152,17.60235388149508
213,138,145,58.16427213279701
214,172,176,32.03288576296066
215,188,193,40.00796564670755
216,113,120,62.18407384059785
217,139,147,64.408621113202
218,102,109,57.32586231570997
219,128,132,21.6420088852607
220,139,147,59.76846378899761
221,171,176,41.15400628041903
222,172,180,66.0
223,172,175,16.55122089867632
224,224,230,45.62915962139287
225,139,142,21.38476363493823
226,160,165,33.72646039731926
227,179,184,39.02458749336962
228,169,174,35.68306117939848
229,183,188,32.30408758146743
230,197,206,66.0
231,199,203,25.92903102560324
232,190,195,33.84014894278546
233,149,155,50.60277660571278
234,132,136,22.76451357639438
235,155,163,66.0
236,137,142,39.87138715135733
237,158,162,29.17950603786542
238,176,180,31.14880228504459
239,165,170,33.17832671738473
240,137,144,57.3357659916869
241,166,170,30.4445012350212
242,167,174,54.31159014816154
243,162,165,20.93063193417945
244,204,209,32.96670244418193
245,160,166,49.46135230436151
246,139,144,35.39859070636249
247,121,127,52.43834423261898
248,76,80,24.75936186537515
249,191,196,38.3758600302691
250,174,177,14.42748012796956
251,166,170,25.83369509752062
252,192,197,32.94099247231536
253,97,102,32.33167808655848
254,150,154,21.91463714192509
255,132,137,38.7130739043434
256,155,161,47.50004738309546
257,181,185,30.92636359690393
258,160,165,39.12153007239588
259,170,174,23.66024021384002
260,121,126,42.55998512756713
261,153,157,31.05753007260472
262,157,160,19.97818051679742
263,161,166,34.75298229129932
264,135,140,40.2585241438365
265,132,136,30.64663168319058
266,141,145,27.79166153564503
267,173,182,66.0
268,168,175,63.47674786978447
269,162,169,59.26952321421854
270,143,147,23.9202277300395
271,152,159,60.27091527201417
272,155,160,42.12246873505911
273,200,204,24.53456732392112
274,194,197,21.04909777057982
275,175,181,45.54528608669526
276,116,121,36.97097075399661
277,121,128,56.37025242393359
278,178,186,63.81592968962187
279,162,168,46.90893447480028
280,164,169,34.66985286670293
281,166,170,24.5539609606105
282,175,183,66.0
283,173,177,26.55516166125257
284,183,187,22.08003050776479
285,154,158,25.12898496657957
286,224,229,39.70849909133909
287,190,194,24.03777752732607
288,156,160,31.74559915741253
289,172,180,60.05582224390524
290,134,138,30.43198702165168
291,125,129,31.58818516144836
292,126,130,32.15189255009113
293,106,111,34.04301250262293
294,100,104,27.46735637059965
295,181,190,66.0
296,163,167,21.76170859243065
297,165,173,66.0
298,124,130,48.56331495111291
299,175,179,29.42235199617915
300,156,160,31.69170919428141
301,140,145,32.882938455653
302,195,202,58.90743691296282
303,184,188,29.86564671601953
304,175,179,25.13366258636238
305,174,181,61.58149368631418
306,159,163,29.3573843192611
307,216,223,59.83241638326002
308,187,194,58.12171957454155
309,133,140,62.38034247289873
310,154,162,66.0
311,157,165,66.0
312,166,170,24.96103447367829
313,145,150,34.07741667750498
314,164,173,65.55650108774137
315,142,148,45.03152836463089
316,192,197,39.56105994803598
317,131,135,29.59998956167296
318,194,199,39.2559615543245
319,166,170,30.90822007731272
320,215,219,30.4377536847042
321,179,183,30.36203537239006
322,154,161,59.17408112143232
323,187,196,66.0
324,133,139,49.33441925494625
325,233,242,66.0
326,125,133,59.82291640429633
327,196,201,35.45154495515138
328,145,150,33.62796329122092
329,134,141,62.66815216613008
330,157,161,22.93723003720555
331,179,183,31.94717021569609
332,220,224,31.59358670094537
333,142,146,27.40276970126842
334,151,158,61.64251711137112
335,199,204,34.03370619186997
336,163,171,66.0
337,132,137,32.51153192208093
338,209,217,66.0
339,161,165,28.44872437306051
340,191,195,27.42647773230996
341,130,137,55.39928994853814
342,148,153,40.63066298981722
343,158,164,50.9208669136334
344,124,128,27.70916565207916
345,125,133,66.0
346,151,156,37.1967141833311
347,169,177,66.0
348,121,127,51.15472081541004
349,167,172,34.54150615895574
350,132,137,40.53362146989427
351,161,165,25.71335687914357
352,185,189,26.97089843629601
353,173,178,38.56387481256281
354,186,190,30.76113550669978
355,149,157,54.75862966064572
356,142,149,63.05764939992068
357,129,137,65.09920821395836
358,147,150,17.90294837768247
359,146,150,30.6419469098106
360,162,166,27.31147112241733
361,127,131,30.33020603538975
362,161,165,25.43166063285814
363,129,138,65.7003101606631
364,168,171,16.83438052413979
365,196,200,30.61289904112396
366,108,112,30.49669207060101
367,155,160,37.10369322404603
368,194,199,41.00292187756302
369,171,175,22.8862135159018
370,163,168,36.69367871722942
371,218,226,64.54499701165304
372,145,154,65.16377641839009
373,181,185,30.68697748337642
374,96,104,63.97887534996194
375,179,184,41.69274419677901
376,195,201,52.37326092130559
377,138,142,25.39187249028604
378,147,152,34.32496852335203
379,171,177,43.44518342533803
380,167,171,25.21543770070326
381,169,177,61.16019939717372
382,118,127,64.53818290675056
383,195,200,34.49474553723358
384,134,139,34.88304792533431
385,194,199,39.51434826854024
386,151,156,39.77943737895166
387,175,178,20.81326113588103
388,170,175,33.07252801133851
389,179,183,30.78768462633907
390,199,208,66.0
391,227,233,51.93737893559064
392,157,162,32.57729273571152
393,170,174,25.30030445723244
394,152,160,65.56641504086244
395,195,200,33.88579688524801
396,208,212,30.48924420081216
397,166,170,32.03774523757835
398,182,190,64.90873992706227
399,171,176,38.54896164557704
400,160,169,66.0
